'GLCM_pan','Mean_Green','Mean_Red','Mean_NIR','SD_pan','id','outlier'
75.29166667,358.0,259.6666667,420.0,13.1402689,868.0,'no'
124.1982942,311.3728814,207.0,430.4576271,18.41620385,869.0,'no'
127.2947368,268.0,178.3333333,367.9166667,17.11460552,870.0,'no'
123.4791667,349.969697,248.7878788,406.4848485,15.83581973,871.0,'no'
75.125,323.0,230.6666667,400.6666667,39.22867432,872.0,'no'
119.0315315,193.7142857,59.14285714,474.2857143,31.28253408,873.0,'no'
137.2554745,212.2307692,106.6153846,424.0384615,22.39429476,874.0,'no'
138.2647059,204.6470588,96.17647059,503.4117647,23.21197639,875.0,'no'
125.1655629,215.8421053,97.94736842,620.1052632,20.96190979,876.0,'no'
125.7254902,215.75,93.0,758.5,31.48908541,877.0,'no'
120.1374346,346.4479167,248.2708333,441.3020833,15.87088475,878.0,'no'
114.2875,199.0,92.0,374.0,19.82523644,879.0,'no'
111.3105263,403.75,302.5416667,447.3333333,15.72595166,880.0,'no'
126.35,417.4,301.4,473.4,13.10572394,881.0,'no'
104.109375,306.8333333,203.5,400.5833333,10.41999947,882.0,'no'
115.953125,374.0,264.0,492.0,49.58515403,883.0,'no'
111.4791667,251.75,116.9166667,485.5,23.96568728,884.0,'no'
132.0958409,281.9142857,180.2571429,421.6285714,13.57326303,885.0,'no'
106.265625,293.0,188.3333333,422.0,19.58368794,886.0,'no'
129.8398438,212.5,95.375,518.0,26.31769545,887.0,'no'
126.7890625,236.5,102.5,672.5,32.33709171,888.0,'no'
118.0045045,227.0,106.0714286,593.8571429,72.67614071,889.0,'no'
127.2057067,302.1458333,197.1666667,394.0833333,19.00135914,890.0,'no'
106.9444444,318.8235294,216.3529412,421.7647059,13.21711169,891.0,'no'
149.5446429,243.0,111.0,408.0,18.53512936,892.0,'no'
116.7447917,222.4166667,102.25,570.8333333,27.74659013,893.0,'no'
118.5852273,284.0,154.0,659.0,19.89974874,894.0,'no'
126.6,266.7,156.6,371.3,23.19935344,895.0,'no'
131.5479705,226.7941176,115.5294118,323.3823529,23.50905369,896.0,'no'
115.0062893,259.0,109.0,797.8,22.05419461,897.0,'no'
120.7072368,380.9473684,296.4210526,443.9473684,27.75945348,898.0,'no'
130.0529661,380.6,289.2666667,441.4333333,15.1887751,899.0,'no'
126.2159091,268.3636364,161.0909091,455.0,27.88553937,900.0,'no'
128.5795455,301.5454545,194.8181818,397.1818182,39.82087994,901.0,'no'
98.15625,408.0,322.75,436.75,18.10343545,902.0,'no'
91.96875,221.25,110.0,343.75,15.8113883,903.0,'no'
118.703125,211.25,96.08333333,328.7916667,17.05867122,904.0,'no'
124.6339286,274.8571429,162.0,511.5714286,26.59139035,905.0,'no'
146.7653061,243.6842105,147.9473684,252.4736842,12.80148883,906.0,'no'
136.1394799,287.509434,183.1698113,350.1132075,25.05579392,907.0,'no'
115.3164894,392.9583333,306.5,461.25,11.28720699,908.0,'no'
151.375,297.9090909,210.8181818,353.7272727,31.16763526,909.0,'no'
138.9371257,212.3333333,110.1904762,245.5714286,12.69521041,910.0,'no'
130.65625,262.0,118.0,793.0,32.49903845,911.0,'no'
133.8744186,244.962963,139.4814815,226.2962963,19.09222437,912.0,'no'
174.3263889,263.8888889,154.8888889,316.5555556,8.061492065,913.0,'no'
111.4583333,297.0,164.0,351.0,8.178562764,914.0,'no'
123.5461957,314.826087,205.2608696,336.7391304,25.10958967,915.0,'no'
111.6927083,372.4166667,264.75,397.0833333,18.56276889,916.0,'no'
126.8027778,309.2444444,179.9111111,347.2888889,19.61309716,917.0,'no'
122.8478261,352.7868852,265.9344262,380.0983607,18.18652794,918.0,'no'
120.8605769,334.6153846,222.2307692,357.0769231,26.36027134,919.0,'no'
94.75,325.6666667,189.3333333,362.3333333,37.87589383,920.0,'no'
115.1458333,325.6666667,189.3333333,362.3333333,29.48822741,921.0,'no'
119.6710526,226.8421053,111.4736842,514.4210526,28.1369819,922.0,'no'
136.0625,240.25,121.0,606.25,18.64638035,923.0,'no'
121.1743421,211.2105263,96.55263158,391.3684211,19.47076792,924.0,'no'
110.7473684,225.1666667,104.8333333,658.5,25.47697762,925.0,'no'
134.6029412,225.0294118,99.47058824,607.6176471,21.81609593,926.0,'no'
128.7507886,204.55,94.325,364.5,14.87394954,927.0,'no'
121.1009245,231.7926829,111.1219512,630.9268293,25.20486259,928.0,'no'
131.0613599,211.3157895,94.97368421,499.1842105,20.60136415,929.0,'no'
117.5606695,206.5333333,91.6,486.6666667,22.22970985,930.0,'no'
125.4173387,205.3870968,94.0,508.9354839,28.92017792,931.0,'no'
120.3182482,246.0,134.2790698,467.1627907,22.05794032,932.0,'no'
136.8553191,197.8,91.83333333,475.3666667,12.86424848,933.0,'no'
139.0585366,269.7692308,151.0769231,495.0,17.09873866,934.0,'no'
134.5277778,211.0,93.22222222,486.6666667,19.09471196,935.0,'no'
124.71875,240.0,129.0,330.0,19.45989466,936.0,'no'
113.0745192,225.0,114.9615385,586.8461538,26.12068033,937.0,'no'
132.9970238,211.047619,101.3333333,609.3333333,24.12185618,938.0,'no'
130.7259615,239.8461538,131.0769231,529.3846154,40.26333437,939.0,'no'
124.7972028,232.3333333,122.6666667,268.6666667,14.02731022,940.0,'no'
125.4658754,190.4418605,91.65116279,188.0930233,19.02169209,941.0,'no'
133.9021583,191.2727273,89.43181818,149.3181818,9.307532718,942.0,'no'
116.4196429,180.5714286,75.28571429,389.5714286,17.29574679,943.0,'no'
141.407563,225.8,111.5333333,612.8,26.04150533,944.0,'no'
127.78125,225.75,107.25,638.25,62.70454031,945.0,'no'
126.0631164,221.25,103.875,803.375,31.00955939,946.0,'no'
101.7291667,226.3333333,103.3333333,655.6666667,20.70426687,947.0,'no'
123.0347222,214.8888889,99.55555556,528.4444444,58.74699887,948.0,'no'
126.553816,183.5,76.25,112.5,12.57256282,949.0,'no'
131.8233083,173.8235294,76.0,208.1176471,9.541024152,950.0,'no'
125.988959,178.875,74.675,258.175,11.85232045,951.0,'no'
114.3514644,223.6,104.4666667,714.0,22.26147644,952.0,'no'
133.7954545,203.8181818,95.45454545,385.9090909,17.69063814,953.0,'no'
125.2925824,196.7391304,88.06521739,461.3043478,24.97912172,954.0,'no'
85.0,222.0,105.0,662.0,0.0,955.0,'no'
134.9245283,213.0588235,91.94117647,380.4117647,31.23822962,956.0,'no'
130.9549419,185.1627907,81.81395349,373.7906977,19.53643405,957.0,'no'
130.6528804,175.627907,71.81395349,231.9069767,16.35910558,958.0,'no'
124.8537549,217.125,116.125,137.0,16.17820679,959.0,'no'
116.0409357,416.3255814,341.6744186,453.4651163,12.26589321,960.0,'no'
130.5802005,211.12,99.04,405.46,19.3088995,961.0,'no'
132.1870287,216.5952381,107.3333333,254.2380952,22.7858138,962.0,'no'
117.9763547,322.265625,207.625,422.515625,28.03094952,963.0,'no'
119.6438849,330.3428571,223.2857143,393.3142857,20.90124496,964.0,'no'
118.5273349,273.8909091,166.3636364,398.4363636,31.39918407,965.0,'no'
120.99375,343.25,237.675,387.65,25.16931415,966.0,'no'
124.8958333,363.0,266.0,402.0,12.73664878,967.0,'no'
112.9086538,394.5384615,231.1538462,389.0,19.23476881,968.0,'no'
133.9834437,195.5526316,90.92105263,319.3684211,19.73173618,969.0,'no'
152.2138158,280.7368421,156.0526316,309.2105263,22.27590776,970.0,'no'
87.703125,351.0,261.0,377.0,10.17349497,971.0,'no'
125.1637931,266.0344828,159.8275862,266.8965517,29.10573614,972.0,'no'
140.838785,282.9259259,169.3703704,329.7407407,25.53321622,973.0,'no'
155.4285714,384.0,220.5714286,391.7142857,71.40513901,974.0,'no'
132.2729358,285.6909091,174.9818182,381.3818182,24.04455919,975.0,'no'
118.8429952,331.0384615,198.8846154,311.5,27.02037364,976.0,'no'
131.9441417,190.2785714,81.60714286,162.8571429,12.62468428,977.0,'no'
93.09375,396.6666667,234.8333333,518.6666667,76.96319467,978.0,'no'
113.2142857,440.8571429,271.4285714,579.4285714,66.103197,979.0,'no'
129.605449,308.6935484,201.5806452,371.8225806,29.86732717,980.0,'no'
147.5486111,327.1666667,207.5,334.1666667,33.00921121,981.0,'no'
124.1565975,401.5047619,311.7,422.5761905,17.73964135,982.0,'no'
0.0,450.0,279.0,592.0,0.0,983.0,'no'
124.755489,330.1587302,239.8571429,325.031746,27.58010391,984.0,'no'
126.8587513,205.6774194,105.1774194,187.0483871,18.2442456,985.0,'no'
162.21875,221.0,107.0,437.0,9.0,986.0,'no'
119.8685714,382.4545455,239.0,511.9090909,38.16428169,987.0,'no'
118.1103542,365.6086957,268.0869565,448.0217391,16.94956658,988.0,'no'
102.8203125,195.1875,91.75,330.875,12.94217911,989.0,'no'
104.796875,289.5,183.5,355.5,36.64355332,990.0,'no'
147.7625,239.5,153.0,300.75,19.40225502,991.0,'no'
130.3622896,213.7263158,123.7052632,153.7684211,10.9291042,992.0,'no'
119.5208333,212.6666667,103.6666667,288.8888889,34.449462,993.0,'no'
0.0,313.0,207.0,416.0,0.0,994.0,'no'
130.4970238,258.7619048,183.5238095,325.5238095,36.79587624,995.0,'no'
130.3245192,302.3461538,221.5769231,365.5,21.08632581,996.0,'no'
131.0800915,188.5636364,87.10909091,238.0727273,13.30767504,997.0,'no'
108.7379518,235.2857143,121.2857143,434.047619,17.63821351,998.0,'no'
152.7777778,191.8333333,98.58333333,165.5833333,4.399337071,999.0,'no'
124.9886364,235.0,123.3928571,407.9642857,14.49806461,1000.0,'no'
135.1481481,309.3181818,221.3181818,352.2045455,36.43563185,1001.0,'no'
113.4602026,418.0681818,334.5,437.6136364,12.21924373,1002.0,'no'
119.5923913,166.0,98.65217391,218.4782609,27.15272217,1003.0,'no'
150.3806818,278.8181818,172.1818182,339.1818182,19.74088345,1004.0,'no'
109.3309859,332.4444444,221.0,374.0,44.98147767,1005.0,'no'
143.0776699,424.9230769,330.9230769,460.7692308,34.41480348,1006.0,'no'
128.2424795,199.3478261,92.43478261,264.6956522,15.65354261,1007.0,'no'
156.109375,326.0,263.75,360.5,33.08110299,1008.0,'no'
128.412595,212.7931034,95.79310345,332.0,18.4908066,1009.0,'no'
129.8598326,269.6666667,158.0,348.6333333,15.40721332,1010.0,'no'
148.5,254.0,153.0,371.0,22.07623156,1011.0,'no'
130.5367647,240.0,149.9411765,179.1176471,18.83914793,1012.0,'no'
118.5306667,430.5744681,328.4042553,443.6382979,33.21958713,1013.0,'no'
92.3125,256.0,146.0,319.0,22.9486383,1014.0,'no'
149.2252252,250.952381,148.952381,379.0952381,27.95388168,1015.0,'no'
0.0,328.0,223.0,384.0,0.0,1016.0,'no'
183.28125,328.0,223.0,384.0,7.0,1017.0,'no'
114.4609375,190.0,82.0,149.25,9.164938284,1018.0,'no'
160.8945313,609.375,483.5,694.9375,27.83405064,1019.0,'no'
142.022792,279.2727273,168.1818182,407.5,18.0113027,1020.0,'no'
112.0480769,252.4615385,144.3846154,375.6923077,24.60913382,1021.0,'no'
120.802521,235.8666667,119.8666667,269.4,16.71512954,1022.0,'no'
126.5050891,188.32,79.9,242.2,12.66908047,1023.0,'no'
120.2339572,311.5319149,201.6808511,433.3404255,38.81429595,1024.0,'no'
100.7109375,264.625,140.75,381.75,9.192388155,1025.0,'no'
123.8214286,875.7142857,727.5714286,943.0,41.8871175,1026.0,'no'
87.671875,361.0,241.0,408.0,22.0383189,1027.0,'no'
111.6136364,297.3636364,200.8181818,418.7575758,30.86458471,1028.0,'no'
142.3198529,322.2352941,221.0,354.7647059,37.51936063,1029.0,'no'
120.015625,857.5,710.5,928.0,28.04460732,1030.0,'no'
124.3958333,893.3333333,746.3333333,932.3333333,57.43402012,1031.0,'no'
69.54545455,710.0,579.0,731.0,0.0,1032.0,'no'
120.8625,688.4,533.4,706.4,45.00044444,1033.0,'no'
121.0375,377.3,289.1,386.0,14.84722196,1034.0,'no'
96.38888889,836.7777778,675.1111111,877.8888889,51.10362264,1035.0,'no'
115.3789474,819.9166667,639.25,841.0,46.06057304,1036.0,'no'
112.25,686.0,528.3333333,703.6666667,43.77467558,1037.0,'no'
128.9196429,323.7142857,223.8571429,353.0,10.47251018,1038.0,'no'
124.3434936,239.2407407,116.3703704,441.537037,25.26456038,1039.0,'no'
113.738676,260.3333333,149.6666667,354.3333333,18.27870649,1040.0,'no'
123.9774306,412.0833333,304.8888889,420.5277778,45.89376487,1041.0,'no'
153.4140625,356.5,231.5,359.0,26.12948526,1042.0,'no'
71.71875,346.0,217.0,376.0,31.5,1043.0,'no'
183.28125,344.0,223.0,457.0,2.0,1044.0,'no'
125.6677116,236.6,133.325,372.55,20.1474409,1045.0,'no'
51.0,346.0,217.0,376.0,0.0,1046.0,'no'
71.71875,309.0,223.0,425.0,13.5,1047.0,'no'
88.40625,264.0,142.0,502.0,3.561951712,1048.0,'no'
147.6015625,465.125,319.9375,513.1875,25.88549002,1049.0,'no'
127.046875,779.0,601.0,789.0,23.41340428,1050.0,'no'
121.140625,797.0,608.0,819.0,74.87823449,1051.0,'no'
154.1586826,291.8095238,178.1428571,374.4761905,17.24703793,1052.0,'no'
76.515625,326.0,228.0,357.5,17.0788612,1053.0,'no'
178.796875,326.0,228.0,357.5,14.9415528,1054.0,'no'
114.109319,281.4857143,170.6571429,369.5428571,19.75036037,1055.0,'no'
145.35,285.7333333,185.4666667,397.0888889,26.04408418,1056.0,'no'
132.1870968,282.2564103,174.6923077,419.6666667,29.88736251,1057.0,'no'
127.7903872,385.212766,287.1489362,423.4893617,34.2284684,1058.0,'no'
142.8175439,213.8888889,116.0,203.0555556,10.43498389,1059.0,'no'
133.5911215,238.4814815,121.7407407,637.5185185,29.44339621,1060.0,'no'
122.7454739,267.6779661,162.9491525,438.4067797,19.51485707,1061.0,'no'
148.6076389,293.4444444,204.1111111,347.5,44.78618614,1062.0,'no'
127.5125,291.4,217.4,323.8,40.87737761,1063.0,'no'
102.2291667,289.3333333,179.5555556,431.4444444,19.61292091,1064.0,'no'
110.1798942,288.75,173.3333333,360.25,12.89352766,1065.0,'no'
149.55625,304.0,210.2,308.2,29.86318804,1066.0,'no'
129.2286585,251.804878,150.7073171,257.1463415,20.39989852,1067.0,'no'
147.5974026,229.6,110.6,575.2,22.26229997,1068.0,'no'
100.6875,234.1428571,113.2857143,591.8571429,27.65531281,1069.0,'no'
113.9077381,288.047619,180.5238095,409.6666667,29.92530383,1070.0,'no'
123.965035,278.2222222,186.5555556,300.5555556,23.61372535,1071.0,'no'
118.9508197,266.2173913,167.5217391,505.9130435,39.62236675,1072.0,'no'
137.6989247,262.0,154.8285714,445.6285714,18.2458494,1073.0,'no'
143.9270833,400.8333333,307.0,425.9166667,43.20003537,1074.0,'no'
130.5932203,200.1351351,96.16216216,307.0,24.56564973,1075.0,'no'
147.8465909,260.6818182,152.7272727,479.5454545,24.99008068,1076.0,'no'
138.8454106,186.2307692,83.07692308,390.3076923,21.34390148,1077.0,'no'
130.9561129,197.3,82.85,472.55,17.03958626,1078.0,'no'
133.8093525,194.0571429,87.11428571,376.6571429,19.9138143,1079.0,'no'
117.5587906,203.6071429,87.39285714,429.0357143,24.80890614,1080.0,'no'
150.1012658,189.0,80.5,247.0,7.269112738,1081.0,'no'
137.8478261,200.8461538,85.53846154,409.5384615,26.21350661,1082.0,'no'
130.9405594,218.1111111,95.88888889,538.2777778,29.57001526,1083.0,'no'
117.9715447,223.8387097,95.93548387,583.2580645,29.40962629,1084.0,'no'
133.6428571,214.3333333,95.42857143,355.9047619,24.90098305,1085.0,'no'
133.1825,204.6,96.84,481.28,40.27358439,1086.0,'no'
114.013089,239.5833333,114.25,748.9583333,19.98940692,1087.0,'no'
127.3473684,237.7857143,107.047619,709.2142857,20.71785684,1088.0,'no'
106.3333333,229.2727273,109.1818182,610.2727273,22.00751187,1089.0,'no'
143.973822,230.125,102.5416667,707.5416667,20.12392164,1090.0,'no'
140.9592476,233.95,105.7,587.75,21.12173052,1091.0,'no'
113.3706294,250.7037037,132.2592593,532.4074074,26.08254282,1092.0,'no'
117.1993103,215.010989,95.26373626,676.5054945,24.55937505,1093.0,'no'
120.3516043,227.0851064,109.5319149,568.4680851,26.41518282,1094.0,'no'
121.1535064,237.8859649,112.6403509,783.7719298,23.40658762,1095.0,'no'
105.7486911,234.0,104.75,638.75,20.34084561,1096.0,'no'
137.066358,186.3170732,85.95121951,357.6829268,10.83629743,1097.0,'no'
125.7881166,194.125,89.44642857,380.9821429,16.95837303,1098.0,'no'
114.8442623,232.3913043,114.9565217,509.1086957,13.0532572,1099.0,'no'
104.2417219,222.1578947,103.6842105,511.8947368,17.75830343,1100.0,'no'
119.6354167,208.3333333,91.33333333,480.3333333,15.7876534,1101.0,'no'
110.5384615,221.1111111,97.55555556,538.2222222,31.24811105,1102.0,'no'
127.9398907,219.2608696,108.2608696,444.826087,14.84844674,1103.0,'no'
137.1660517,217.1176471,97.32352941,456.7058824,24.36835261,1104.0,'no'
132.8046875,245.25,115.125,690.125,25.33247669,1105.0,'no'
135.1914063,228.125,104.625,542.0,25.32962384,1106.0,'no'
137.6881119,204.2222222,89.53333333,388.7777778,22.01555006,1107.0,'no'
124.5742188,207.9375,92.1875,421.1875,15.48739407,1108.0,'no'
118.1793478,240.0869565,110.6956522,648.2608696,22.08806913,1109.0,'no'
132.0612903,227.5128205,107.0769231,455.1282051,16.78655108,1110.0,'no'
130.6810345,179.5454545,80.72727273,317.8181818,15.99283156,1111.0,'no'
115.56875,224.3,104.4,526.1,21.33447914,1112.0,'no'
130.2795699,190.0285714,82.28571429,445.9714286,20.05413083,1113.0,'no'
128.361588,211.5254237,96.76271186,508.5254237,23.21014251,1114.0,'no'
138.0486111,248.0,111.5555556,725.2222222,26.22881273,1115.0,'no'
125.9451697,227.7916667,113.5625,476.0416667,16.21165347,1116.0,'no'
138.7241379,215.7272727,99.72727273,473.2727273,20.34902073,1117.0,'no'
87.4375,212.0,96.0,538.0,16.1322658,1118.0,'no'
137.8429319,220.75,102.75,407.5,12.34205773,1119.0,'no'
112.3100304,224.7619048,113.4761905,471.4761905,20.85007491,1120.0,'no'
136.270936,187.0,85.53846154,340.1538462,20.93890804,1121.0,'no'
127.2594021,212.5230769,98.69230769,384.0923077,21.40472768,1122.0,'no'
113.1535433,217.875,99.125,452.0,13.06818058,1123.0,'no'
122.4875,231.6,107.8,569.4,11.97664394,1124.0,'no'
145.4859155,215.8888889,98.88888889,499.3333333,7.475061418,1125.0,'no'
135.0969773,215.22,99.12,343.94,15.51681668,1126.0,'no'
133.59375,227.0,107.0,533.0,25.76061674,1127.0,'no'
113.9468599,196.6153846,89.15384615,480.1538462,28.79862751,1128.0,'no'
87.3125,199.5,88.0,546.0,7.968688725,1129.0,'no'
126.45,209.7368421,96.31578947,583.1052632,10.19966867,1130.0,'no'
136.7704403,200.3,91.6,570.6,31.8023584,1131.0,'no'
114.5746606,243.9642857,128.3571429,466.3214286,19.61907651,1132.0,'no'
137.3057143,237.8636364,127.8636364,419.7727273,24.7691824,1133.0,'no'
159.0875,229.9,125.0,358.3,9.656086164,1134.0,'no'
115.0480769,223.6538462,97.11538462,623.5,27.03701167,1135.0,'no'
121.646648,220.0,106.6222222,384.5777778,14.65851625,1136.0,'no'
119.7991453,211.0,96.93333333,384.7333333,22.3202947,1137.0,'no'
125.4900154,240.3414634,128.8292683,435.7560976,16.66922844,1138.0,'no'
139.917847,191.0,82.26086957,395.4782609,18.92188699,1139.0,'no'
124.9371069,226.5,94.5,706.5,20.15316352,1140.0,'no'
135.6806527,204.9814815,96.51851852,303.1666667,17.96563554,1141.0,'no'
132.75,227.5,97.0,631.0,21.36195996,1142.0,'no'
142.5081081,234.6857143,123.6857143,447.2285714,18.22368945,1143.0,'no'
127.4572368,187.1052632,75.42105263,384.2105263,18.59705395,1144.0,'no'
118.6733871,218.5483871,96.90322581,558.5483871,16.01495139,1145.0,'no'
132.8179612,236.7884615,139.8653846,302.2692308,20.21375235,1146.0,'no'
137.9537037,238.5,148.2857143,391.9285714,12.43616353,1147.0,'no'
118.3894472,255.88,144.52,536.8,21.54266464,1148.0,'no'
141.4015748,230.75,115.875,517.375,25.1432614,1149.0,'no'
183.28125,222.5,111.0,457.0,4.0,1150.0,'no'
119.2262895,241.6578947,128.6842105,490.8157895,20.9346199,1151.0,'no'
116.9652778,187.8333333,76.94444444,362.9444444,22.95621167,1152.0,'no'
98.3015873,229.125,92.625,665.625,12.43922727,1153.0,'no'
134.8286558,200.627907,86.86046512,525.5116279,27.05082051,1154.0,'no'
120.7925926,286.1960784,192.7843137,437.372549,31.08159197,1155.0,'no'
131.6730769,229.3076923,109.7179487,458.6666667,23.42820948,1156.0,'no'
138.9363636,214.1428571,98.71428571,394.8571429,12.64588342,1157.0,'no'
117.4261364,246.8181818,162.8181818,327.8181818,29.014388,1158.0,'no'
112.1527778,258.5555556,145.3333333,578.5555556,31.54445227,1159.0,'no'
125.9600355,254.8873239,147.2676056,418.0,19.64592347,1160.0,'no'
130.3641732,179.625,76.875,328.875,23.32782673,1161.0,'no'
142.925,180.0,77.3,424.7,17.15837988,1162.0,'no'
127.206278,260.1785714,161.8571429,415.4642857,21.18128145,1163.0,'no'
123.3658192,267.1333333,163.8,466.2,17.06521985,1164.0,'no'
98.96428571,186.7142857,81.57142857,491.2857143,18.06225063,1165.0,'no'
104.7,275.1,178.0,462.7,41.25299989,1166.0,'no'
137.9404187,187.6410256,80.30769231,471.4102564,22.5481587,1167.0,'no'
132.9947917,191.5833333,85.08333333,537.6666667,21.31212325,1168.0,'no'
111.3664921,239.5,125.0,427.9166667,13.65243161,1169.0,'no'
132.3359528,205.59375,91.40625,625.4375,25.78802941,1170.0,'no'
124.5252632,218.0333333,94.16666667,652.5166667,23.04285862,1171.0,'no'
136.234104,209.7272727,92.09090909,627.1363636,18.57645582,1172.0,'no'
137.2752613,248.5555556,140.0,366.8333333,19.43436247,1173.0,'no'
135.7944535,231.4805195,128.7792208,367.6623377,22.96749483,1174.0,'no'
143.2269939,254.6451613,150.1935484,437.2580645,17.01868961,1175.0,'no'
115.9001536,248.5609756,131.2682927,519.195122,24.76348562,1176.0,'no'
117.1058201,244.0833333,131.8333333,394.6666667,18.94069692,1177.0,'no'
122.2379778,236.0784314,120.1764706,403.1176471,15.61417253,1178.0,'no'
104.34375,251.25,136.0,423.25,24.48979379,1179.0,'no'
111.3095238,225.6666667,92.04761905,623.8095238,19.8707844,1180.0,'no'
136.7662116,224.8918919,97.75675676,513.0810811,25.19394457,1181.0,'no'
142.8297872,246.3333333,129.3333333,487.3333333,18.60372988,1182.0,'no'
133.1719078,237.9,119.5666667,505.0333333,19.85304343,1183.0,'no'
135.9161074,251.7894737,143.5789474,515.1578947,13.46566373,1184.0,'no'
103.925,250.5,152.0,472.0,18.17938393,1185.0,'no'
110.6421053,209.3333333,96.0,571.7777778,22.1153681,1186.0,'no'
135.1260504,209.3333333,94.53333333,536.4666667,38.74360162,1187.0,'no'
119.2447917,240.25,143.9166667,424.0,16.44245014,1188.0,'no'
135.8438178,214.2413793,102.1034483,638.1034483,24.82638886,1189.0,'no'
138.4821429,208.4130435,88.45652174,460.826087,17.49096445,1190.0,'no'
99.1875,250.5,135.0,527.0,17.75215167,1191.0,'no'
122.0412541,237.3947368,140.8947368,415.5789474,19.67970677,1192.0,'no'
149.5965909,242.0909091,147.6363636,438.1818182,12.75710789,1193.0,'no'
137.234375,226.5625,121.875,449.5,18.0726615,1194.0,'no'
124.75,232.6071429,119.1428571,489.4285714,16.82972953,1195.0,'no'
130.0347222,245.8333333,125.8888889,565.8888889,14.90036353,1196.0,'no'
124.3761277,196.7362637,85.32967033,531.6593407,21.99213832,1197.0,'no'
112.6738382,206.3424658,88.76712329,567.3835616,27.81707127,1198.0,'no'
119.3450292,255.3139535,122.3837209,796.2790698,19.31480754,1199.0,'no'
104.0278592,265.5348837,121.2325581,829.1627907,14.90020889,1200.0,'no'
135.5765625,243.925,109.925,601.675,37.47369077,1201.0,'no'
126.996,259.8510638,123.4468085,809.1702128,12.07536317,1202.0,'no'
129.8429952,228.0769231,107.3846154,551.3461538,38.5277315,1203.0,'no'
136.6003028,203.0240964,87.59036145,494.1445783,21.5567725,1204.0,'no'
113.203125,251.40625,114.21875,677.5,31.66616639,1205.0,'no'
131.5553936,185.8372093,77.95348837,341.255814,22.77009035,1206.0,'no'
112.700627,214.025,91.45,603.05,29.39217583,1207.0,'no'
137.6983759,265.2222222,116.0740741,814.1481481,23.39251753,1208.0,'no'
136.5198676,216.6315789,101.4210526,474.8947368,24.0446261,1209.0,'no'
136.5772059,268.3529412,118.4705882,821.3529412,26.23146899,1210.0,'no'
119.9879032,196.9677419,85.4516129,485.2903226,30.43712066,1211.0,'no'
135.0394432,241.6296296,115.4444444,829.4814815,14.8348938,1212.0,'no'
114.8492462,240.24,115.68,888.12,20.58442129,1213.0,'no'
137.8418972,190.0,92.75,309.75,13.60477283,1214.0,'no'
136.3778409,209.5,96.77272727,461.9090909,25.13056813,1215.0,'no'
131.1647727,228.9090909,103.6363636,546.0,26.20705854,1216.0,'no'
110.4882813,230.0625,103.875,543.8125,26.56470579,1217.0,'no'
128.5872396,245.4375,112.4791667,634.1041667,21.88820038,1218.0,'no'
137.3052632,220.6666667,110.0,494.3333333,28.38867145,1219.0,'no'
135.4098361,194.5483871,87.61290323,332.5483871,21.15770032,1220.0,'no'
110.6576577,190.2857143,78.5,417.0714286,28.79448643,1221.0,'no'
139.2185185,256.0588235,119.7058824,781.0,33.27436537,1222.0,'no'
103.1496063,240.6875,117.875,561.8125,20.71900924,1223.0,'no'
133.451087,247.4347826,120.173913,572.3478261,20.49740636,1224.0,'no'
127.0964286,239.5714286,109.4,718.7714286,20.81000544,1225.0,'no'
96.11347518,233.4444444,103.0,684.5555556,9.867017011,1226.0,'no'
107.1704545,246.0,114.5454545,727.4545455,15.97053071,1227.0,'no'
141.1875,226.3333333,107.0,568.0,28.8713622,1228.0,'no'
126.8839286,262.8571429,113.8571429,762.8571429,46.19214528,1229.0,'no'
113.2894737,247.3333333,110.2916667,707.4166667,31.55539662,1230.0,'no'
142.9015748,233.953125,104.265625,582.390625,19.92220588,1231.0,'no'
117.1145833,235.5,109.0,663.75,19.03560261,1232.0,'no'
129.7760417,224.75,101.1666667,462.0,36.31306774,1233.0,'no'
139.5364583,212.25,92.83333333,392.0,29.30964953,1234.0,'no'
141.5597015,211.8235294,93.35294118,555.0,22.3357519,1235.0,'no'
125.0416667,216.1666667,94.58333333,550.75,25.32260601,1236.0,'no'
113.6458333,213.0,99.0,414.0,36.03432006,1237.0,'no'
113.1388013,196.6,84.1,383.55,19.72124489,1238.0,'no'
117.796875,211.25,98.625,501.875,30.43820584,1239.0,'no'
144.7205882,212.0588235,90.23529412,585.2941176,20.77062072,1240.0,'no'
183.28125,233.0,108.0,616.0,9.5,1241.0,'no'
153.8125,239.25,116.25,538.5,12.65652006,1242.0,'no'
111.8392857,203.1428571,91.14285714,575.7142857,15.67608994,1243.0,'no'
114.2138365,228.5333333,105.4666667,756.9333333,25.8999142,1244.0,'no'
116.0833333,219.4444444,99.33333333,440.6666667,53.19519147,1245.0,'no'
130.004,186.2765957,84.14893617,293.3617021,25.54838122,1246.0,'no'
129.738502,242.21875,111.40625,604.71875,25.64609565,1247.0,'no'
122.2761506,237.6,115.5333333,528.6,36.22976063,1248.0,'no'
145.041958,212.5,97.88888889,405.3888889,17.46469101,1249.0,'no'
124.6613071,221.5619835,101.7272727,517.3471074,27.33198671,1250.0,'no'
131.7291667,219.6190476,95.95238095,686.9047619,35.15763014,1251.0,'no'
133.2045455,229.6363636,107.6363636,690.7272727,30.59114548,1252.0,'no'
144.1238532,227.5,101.0,633.2142857,26.91151411,1253.0,'no'
135.0477387,237.68,105.48,693.96,32.506344,1254.0,'no'
