point.id,motherset,origin,original.label,diff.score,ground.truth,REGION.CENTROID.COL,REGION.CENTROID.ROW,SHORT.LINE.DENSITY.5,SHORT.LINE.DENSITY.2,VEDGE.MEAN,VEDGE.SD,HEDGE.MEAN,HEDGE.SD,INTENSITY.MEAN,RAWRED.MEAN,RAWBLUE.MEAN,RAWGREEN.MEAN,EXRED.MEAN,EXBLUE.MEAN,EXGREEN.MEAN,VALUE.MEAN,SATURATION.MEAN,HUE.MEAN
imgseg_point_0367,imgseg,multiclass,WINDOW,0.0107471068085902,anomaly,1.04289697699068,-1.55552063022081,-0.356970027078398,-0.194509585159686,0.883260429046787,-0.0591181601158424,-0.548540943741232,-0.133307309929374,-0.610608867249491,-0.657695546969185,-0.535271037486893,-0.648705943021932,0.0692336260569155,0.0018186649117649,-0.0725062791514318,-0.56494837043831,0.516688821936921,-0.517670542454724
imgseg_point_0368,imgseg,multiclass,WINDOW,0.00477327985489861,anomaly,1.45410073045681,-0.563937792894135,-0.356970027078398,-0.194509585159686,-0.51648278112618,-0.121089465179928,-0.517763059384785,-0.137244537890019,-0.813371281057129,-0.806745304255992,-0.790537752182579,-0.838144452470247,0.721498945517254,-0.514797182818703,0.148722703053228,-0.823817323209182,0.848663958443104,-0.370154415130736
imgseg_point_0369,imgseg,multiclass,WINDOW,0.00471537081317066,anomaly,0.631693223524546,-0.598730173151211,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0370,imgseg,multiclass,WINDOW,0.00331546708673656,anomaly,1.02919018520847,0.410248854304002,-0.356970027078398,-0.194509585159686,-0.619405030984529,-0.115170501667286,-0.548540988061534,-0.128463980536211,-0.962775159814416,-0.930424871543862,-1.00496178035073,-0.932863716269122,1.07640803358976,-1.0711526449183,0.735460566209669,-1.04126723118867,-1.38313114598056,-0.473358868700959
imgseg_point_0371,imgseg,multiclass,WINDOW,0.00068863074701592,anomaly,0.67281359887116,0.497229804946693,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0372,imgseg,multiclass,WINDOW,0.00400255276320737,anomaly,1.13884451946611,-1.55552063022081,-0.356970027078398,-0.194509585159686,-0.0636246194211214,-0.088710217148804,-0.548540988061534,-0.131638224609986,-0.592175913395837,-0.629154106695715,-0.532718396070819,-0.621206802202895,0.145970732620395,-0.0890149451958498,0.004442871829054,-0.562359707004589,0.232425909153525,-0.517354106303501
imgseg_point_0373,imgseg,multiclass,WINDOW,0.000503455899131189,anomaly,1.27591243728815,0.410248854304002,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0374,imgseg,multiclass,WINDOW,0.00696950894775393,anomaly,0.851001892039817,-0.650918743536825,-0.356970027078398,-0.194509585159686,-0.310638155432604,-0.103608627221222,0.174741623900819,-0.0969445394866217,-0.794938327203475,-0.803574016306758,-0.765011085307811,-0.813700779686411,0.568024775554913,-0.452349130156955,0.196815948386396,-0.797930432591736,0.732920813445508,-0.447526030804694
imgseg_point_0375,imgseg,multiclass,WINDOW,0.00370349405833727,anomaly,1.75565014966531,0.462437424689617,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0376,imgseg,multiclass,WINDOW,0.000363986877634137,anomaly,0.617986431742342,0.340664093789849,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0377,imgseg,multiclass,WINDOW,0.00710208850003638,anomaly,0.42609134679148,0.532022185203769,-0.356970027078398,-0.194509585159686,-0.598820564709969,-0.120000323612102,-0.456207055220289,-0.130915871880294,-0.92493911111686,-0.90822597348996,-0.933487105060482,-0.920641874927358,0.903749558497901,-0.815683279352351,0.475756915021454,-0.968783929305445,1.80455072170279,-0.404640261057513
imgseg_point_0378,imgseg,multiclass,WINDOW,0.00736277296867092,anomaly,0.713933974217773,-1.57291682034935,-0.356970027078398,-0.194509585159686,-0.0842091672101319,-0.0921298875484862,0.528688593138798,-0.0896037273392782,-0.741579800011379,-0.752833680262702,-0.713957751558275,-0.755647035512965,0.500879796520714,-0.423963623804959,0.21605327075867,-0.746156651356843,0.526522406664941,-0.448590265762365
imgseg_point_0379,imgseg,multiclass,WINDOW,0.00435837950805343,anomaly,1.70082298253649,-1.13801206713589,-0.356970027078398,-0.194509585159686,-0.207715861111827,-0.106285117388555,-0.594708014037561,-0.134598830767342,-0.738669363943545,-0.765518772122612,-0.680773091513277,-0.773979791475799,0.356997797252271,-0.219588192664841,0.0140616022694962,-0.712503700543623,0.792234179295536,-0.467500270142482
imgseg_point_0380,imgseg,multiclass,WINDOW,0.0103356043958711,anomaly,0.782467933128795,-1.46853967957812,-0.356970027078398,-0.194509585159686,1.33611859075185,0.000634810487735631,-0.502374053496128,-0.125211477301345,-0.721206564177231,-0.727463513667746,-0.68587842029343,-0.749536107692306,0.52965623953902,-0.355838428997715,0.0717734655048606,-0.717681074007472,0.65318428654706,-0.435718173759752
imgseg_point_0381,imgseg,multiclass,WINDOW,0.00905035890890639,anomaly,0.412384555009275,-1.45114348944958,-0.356970027078398,-0.194509585159686,-0.00187127247027378,-0.0810893274223868,-0.65626396280168,-0.137857509833358,-0.937551129968797,-0.901883431841221,-0.979435110029865,-0.911475495570984,1.08600017061526,-1.04844425771956,0.687367296637494,-1.01538033707649,-1.35879767755083,-0.134533533206355
imgseg_point_0382,imgseg,multiclass,WINDOW,0.000225805371830254,anomaly,1.30332602085256,-1.08582349675028,-0.356970027078398,-0.194509585159686,-0.598820579530778,-0.124273747751637,-0.517763003984408,-0.135543630742383,-0.790087556766773,-0.806745304255992,-0.739484418433043,-0.825922616078329,0.491287668991434,-0.310421700584714,0.0332988900146177,-0.772043541974289,1.00302158593211,-0.437809176081727
imgseg_point_0383,imgseg,multiclass,WINDOW,0.00185795238849853,anomaly,1.1114309359017,-1.03363492636466,-0.356970027078398,-0.194509585159686,-0.681158420915723,-0.124273750873399,-0.594707989107392,-0.137857509323254,-0.821132513755853,-0.83211546514266,-0.777774407258194,-0.853421751397538,0.568024775554913,-0.384223935349712,0.0813921353477858,-0.810873866251357,1.18736593091441,-0.422258507063252
imgseg_point_0384,imgseg,multiclass,WINDOW,0.00626250296384775,anomaly,0.480918513920297,-0.494353032379982,-0.356970027078398,-0.194509585159686,0.492155688396622,-0.0482734460091471,-0.610096970065879,-0.133307313330068,-0.914267410917278,-0.876513259537977,-0.956461107545174,-0.890087274322863,1.08600017061526,-1.03141296923653,0.658511330392659,-0.992082133190968,-1.42658371186197,-0.172138184193323
imgseg_point_0385,imgseg,multiclass,WINDOW,0.000136840175935967,anomaly,1.1114309359017,-1.08582349675028,-0.356970027078398,-0.194509585159686,-0.495898307441215,-0.118306632831591,-0.533152037573254,-0.132358835333948,-0.785236778471815,-0.803574016306758,-0.73437908965289,-0.819811688257671,0.472103388034102,-0.304744558439218,0.0429175338871784,-0.766866168510441,0.959216472175439,-0.443800302500676
imgseg_point_0386,imgseg,multiclass,WINDOW,0.00237588762558507,anomaly,0.755054349564386,0.323267903661311,-0.356970027078398,-0.194509585159686,-0.639989478733077,-0.121089462058166,-0.64087496522308,-0.137244536869811,-0.967625935228013,-0.93676741376343,-1.00751444726795,-0.938974636390021,1.06681589570097,-1.05979845004159,0.725841911948962,-1.04385592048339,-0.896462171587748,-0.473358868700959
imgseg_point_0387,imgseg,multiclass,WINDOW,0.00433152568665442,anomaly,0.453504930355889,0.532022185203769,-0.356970027078398,-0.194509585159686,-0.351807102802533,-0.103146898433883,-0.610096983915973,-0.133307313840172,-0.954043765170096,-0.92408232903888,-0.987093112389696,-0.932863716269122,1.04763161819681,-1.00302748332208,0.648892686520098,-1.02314640659154,-0.65312757489082,-0.322426525161152
imgseg_point_0388,imgseg,multiclass,WINDOW,0.022641506514752,anomaly,1.45410073045681,-1.62510539073496,-0.356970027078398,4.39035920789005,-0.434144941964356,-0.111424517861255,0.159352645712351,-0.0926156748009023,-0.786206940417411,-0.800402756898965,-0.747142411603273,-0.810645303401468,0.510471949948765,-0.384223935349712,0.139104059180667,-0.779809602170062,0.818299245153614,-0.442867624740436
imgseg_point_0389,imgseg,multiclass,WINDOW,0.00116363012813951,anomaly,1.60487544006106,-1.01623873623613,-0.356970027078398,-0.194509585159686,-0.495898381545261,-0.121239327187248,-0.394651067675907,-0.13300209896307,-0.736729029574677,-0.762347504152387,-0.68587842029343,-0.764813406619597,0.366589838452317,-0.265004972171712,0.0813921353477858,-0.717681074007472,0.685769013385789,-0.49114348635185
imgseg_point_0390,imgseg,multiclass,WINDOW,0.00779131802838055,anomaly,0.494625305702502,-0.598730173151211,-0.356970027078398,-0.194509585159686,1.02735148547738,-0.0132206052525384,-0.625485928864215,-0.13542934411422,-0.889043373213404,-0.854314366621535,-0.928381773982929,-0.865643593289284,1.0380394820346,-0.991673291000053,0.639274025333961,-0.963606553511776,-1.44212131009478,-0.341406093725843
imgseg_point_0391,imgseg,multiclass,WINDOW,0.000911042960585756,anomaly,1.60487544006106,0.42764504443254,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0392,imgseg,multiclass,WINDOW,0.00616653852830402,anomaly,0.1793690947118,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.372391539435474,-0.108116834904644,-0.594707978027316,-0.131091069877002,-0.953073608463337,-0.920911056787439,-0.99219844576465,-0.926752795873231,1.06681589570097,-1.04276716155855,0.696985949166843,-1.02832378471503,-0.247570234930799,-0.350326875333812
imgseg_point_0393,imgseg,multiclass,WINDOW,0.000734269925781452,anomaly,1.38556677154579,-0.581333983022673,-0.356970027078398,-0.194509585159686,-0.413560475689796,-0.113469103700374,-0.563930010570304,-0.135904804556708,-0.78232632406805,-0.790888944425856,-0.736931754042966,-0.819811688257671,0.558432622126862,-0.33880715584284,0.0140616022694962,-0.769454855242365,0.937872937353512,-0.405510104563594
imgseg_point_0394,imgseg,multiclass,WINDOW,0.00675750089741766,anomaly,-0.0810599491500843,0.514625995075231,-0.356970027078398,-0.194509585159686,1.17144265306404,-0.00378845982732118,-0.656263972773748,-0.13785751170374,-0.882252289363183,-0.851143092943021,-0.925829107295452,-0.85036629161208,0.999670928752865,-1.0143816756441,0.716223258553934,-0.961017864450032,-1.49742463548957,-0.55574952411418
imgseg_point_0395,imgseg,multiclass,WINDOW,0.00111222287931771,anomaly,0.988069809861861,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.351807102802533,-0.111424517861255,-0.563930002260247,-0.13182857797153,-0.952103454375997,-0.927253600148664,-0.976882445639789,-0.935919176329571,0.999670928752865,-0.946256521711955,0.600799415216566,-1.01279165034457,1.90188442022089,-0.403822639223014
imgseg_point_0396,imgseg,multiclass,WINDOW,0.00202855687745388,anomaly,0.0697147604541645,0.375456474046926,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0397,imgseg,multiclass,WINDOW,0.00517580824430798,anomaly,0.851001892039817,-0.598730173151211,-0.356970027078398,-0.194509585159686,0.409817830708787,-0.0915072118200728,-0.36387311129897,-0.122010750489602,-0.749341032710103,-0.756004953941216,-0.716510415948352,-0.773979791475799,0.548840477331734,-0.395578117452962,0.119866728151605,-0.748745338088767,0.532838396677771,-0.440672955605728
imgseg_point_0398,imgseg,multiclass,WINDOW,0.00832528733141947,anomaly,0.727640765999977,-1.53812444009227,-0.356970027078398,-0.194509585159686,-0.537067180707098,-0.119631630491811,-0.563930049350568,-0.135904810337889,-0.617399945860874,-0.641839178576617,-0.573561095234052,-0.639539544416159,0.280260604359558,-0.213911101613215,0.0813921353477858,-0.603778764609989,0.141890440939798,-0.511497707914583
imgseg_point_0399,imgseg,multiclass,WINDOW,0.00518147432459657,anomaly,0.659106807088955,-0.529145412637058,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0400,imgseg,multiclass,WINDOW,0.000416802284215317,anomaly,1.34444639619918,-1.06842730662174,-0.356970027078398,-0.194509585159686,-0.578236091025005,-0.120660091903182,-0.548541010221685,-0.13163822256957,-0.801729413673114,-0.819430384699326,-0.752247740383426,-0.835088995434703,0.491287668991434,-0.327452973739589,0.0621548216322999,-0.78498697563391,1.0664361842707,-0.443800302500676
imgseg_point_0401,imgseg,multiclass,WINDOW,0.00430628969241268,anomaly,0.590572848177933,-1.45114348944958,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0402,imgseg,multiclass,WINDOW,0.000137064387874836,anomaly,0.494625305702502,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0403,imgseg,multiclass,WINDOW,0.000998458879391506,anomaly,1.37185997976359,-0.581333983022673,-0.356970027078398,-0.194509585159686,-0.557651643276456,-0.121712980662536,-0.517762992904333,-0.132427666749825,-0.797848797323752,-0.803574016306758,-0.757353092137581,-0.832033535649245,0.596801184041525,-0.384223935349712,0.0525361777597392,-0.790164372395963,0.98226160128314,-0.404164053769814
imgseg_point_0404,imgseg,multiclass,WINDOW,0.000934693579227069,anomaly,0.878415475604226,0.305871713532773,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0405,imgseg,multiclass,WINDOW,0.0149809254892778,anomaly,0.124541927582982,0.42764504443254,-0.356970027078398,-0.194509585159686,-0.660573937597233,-0.12346989739707,-0.65626395836965,-0.137857509323254,-0.96956624531487,-0.93676741376343,-1.01261978133212,-0.938974636390021,1.08600017061526,-1.08250683877315,0.745079219604696,-1.04903329930583,-1.38313114598056,-0.473358868700959
imgseg_point_0406,imgseg,multiclass,WINDOW,0.00581727614189382,anomaly,0.563159264613524,-1.52072824996373,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0407,imgseg,multiclass,WINDOW,0.000647484712860339,anomaly,1.59116864827886,0.375456474046926,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0408,imgseg,multiclass,WINDOW,0.000536226698393976,anomaly,1.07031056055509,-1.08582349675028,-0.356970027078398,-0.194509585159686,-0.639989456501864,-0.121089459828335,-0.471596069419003,-0.132637940359229,-0.787177094504752,-0.809916560809641,-0.731826425262813,-0.822867150793043,0.433734860651133,-0.276359103181092,0.0332988900146177,-0.764277481778516,1.04843101371228,-0.45641012134973
imgseg_point_0409,imgseg,multiclass,WINDOW,0.000609748229834773,anomaly,1.46780752223902,0.445041234561078,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0410,imgseg,multiclass,WINDOW,0.00341978179758303,anomaly,0.782467933128795,0.497229804946693,-0.356970027078398,-0.194509585159686,-0.413560431227369,-0.105426685464157,-0.440818057641689,-0.121631452334154,-0.950163143581897,-0.927253600148664,-0.976882445639789,-0.929808255933681,0.980486656428457,-0.957610708924592,0.639274025333961,-1.01279165034457,1.22054791739124,-0.473358868700959
imgseg_point_0411,imgseg,multiclass,WINDOW,0.00292826868356289,anomaly,1.24849885372375,0.479833614818155,-0.356970027078398,-0.194509585159686,-0.639989486143482,-0.121089462058166,-0.640874959683042,-0.137244536869811,-0.967625935228013,-0.93676741376343,-1.00751444726795,-0.938974636390021,1.06681589570097,-1.05979845004159,0.725841911948962,-1.04385592048339,-0.896462171587748,-0.473358868700959
imgseg_point_0412,imgseg,multiclass,WINDOW,0.00535567419637579,anomaly,1.30332602085256,0.445041234561078,-0.356970027078398,-0.194509585159686,-0.660573937597233,-0.12346989739707,-0.640874959683042,-0.137244536869811,-0.96956624531487,-0.93676741376343,-1.01261978133212,-0.938974636390021,1.08600017061526,-1.08250683877315,0.745079219604696,-1.04903329930583,-1.38313114598056,-0.473358868700959
imgseg_point_0413,imgseg,multiclass,WINDOW,0.000172648785387368,anomaly,0.522038889266911,0.497229804946693,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0414,imgseg,multiclass,WINDOW,0.00170426461280143,anomaly,0.0834215522363689,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0415,imgseg,multiclass,WINDOW,0.00273024068273674,anomaly,0.755054349564386,0.305871713532773,-0.356970027078398,-0.194509585159686,-0.68115839905503,-0.124273747528653,-0.65626395836965,-0.137857509323254,-0.96956624531487,-0.93676741376343,-1.01261978133212,-0.938974636390021,1.08600017061526,-1.08250683877315,0.745079219604696,-1.04903329930583,-1.38313114598056,-0.473358868700959
imgseg_point_0416,imgseg,multiclass,WINDOW,0.000303923919715072,anomaly,1.37185997976359,-1.13801206713589,-0.356970027078398,-0.194509585159686,-0.578236053972982,-0.117906370884934,-0.548540988061534,-0.134317684815289,-0.75225152116631,-0.778203863982522,-0.690983749073583,-0.792312547438634,0.376182052310832,-0.208233908373849,-0.0244130597886282,-0.72285844747132,0.85554624134689,-0.456643080479464
imgseg_point_0417,imgseg,multiclass,WINDOW,0.00176207641945978,anomaly,0.617986431742342,0.532022185203769,-0.356970027078398,-0.194509585159686,-0.660573945007637,-0.12346989739707,-0.65626395836965,-0.137857509323254,-0.96859609023215,-0.93676741376343,-1.01006711441491,-0.938974636390021,1.07640803358976,-1.0711526449183,0.735460566209669,-1.0464446100111,-0.896462171587748,-0.473358868700959
imgseg_point_0418,imgseg,multiclass,WINDOW,0.00043551215300645,anomaly,1.55004827293224,-1.08582349675028,-0.356970027078398,-0.194509585159686,-0.454729408238916,-0.116796641291409,-0.471596069419003,-0.131828578481634,-0.740609645924039,-0.768690040092838,-0.68587842029343,-0.770924334440255,0.347405583393756,-0.242296556871341,0.0621548216322999,-0.717681074007472,0.709255560991056,-0.4911167607628
imgseg_point_0419,imgseg,multiclass,WINDOW,0.00158242605492989,anomaly,0.878415475604226,-1.06842730662174,-0.356970027078398,-0.194509585159686,-0.557651643276456,-0.121712980662536,-0.548541010221685,-0.134317686855706,-0.770684459303453,-0.794060212396082,-0.713957751558275,-0.807589854615666,0.414550562427955,-0.253650687880721,0.0140616022694962,-0.746156651356843,0.915621993619686,-0.455600911928249
imgseg_point_0420,imgseg,multiclass,WINDOW,0.0110028281405673,anomaly,1.60487544006106,-1.15540825726443,-0.356970027078398,4.39035920789005,0.203973093859141,-0.0748206872305627,1.89830903692192,-0.093238988086018,-0.567922061212327,-0.613297766844588,-0.535271037486893,-0.557042121959048,0.0500493709983543,-0.247973647922966,0.369951711228252,-0.56494837043831,0.172637179644626,-0.652102002570216
imgseg_point_0421,imgseg,multiclass,WINDOW,0.000362930261529484,anomaly,1.38556677154579,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0422,imgseg,multiclass,WINDOW,0.00218995605847926,anomaly,1.01548339342627,0.358060283918388,-0.356970027078398,-0.194509585159686,-0.578236113256218,-0.115793369161128,-0.579318988758772,-0.133962599264232,-0.958894539535926,-0.933596142653646,-0.989645776779773,-0.935919176329571,1.00926307354799,-0.991673291000053,0.668129991578796,-1.02573509332347,1.37465956291137,-0.473358868700959
imgseg_point_0423,imgseg,multiclass,WINDOW,0.00455811115848937,anomaly,0.617986431742342,-1.06842730662174,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0424,imgseg,multiclass,WINDOW,0.0137964762400313,anomaly,-0.0262327820212666,0.497229804946693,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0425,imgseg,multiclass,WINDOW,0.000157160014644052,anomaly,0.494625305702502,0.532022185203769,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0426,imgseg,multiclass,WINDOW,0.000117406388625436,anomaly,0.494625305702502,0.410248854304002,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0427,imgseg,multiclass,WINDOW,0.00508726872307835,anomaly,1.64599581540767,0.288475523404235,-0.356970027078398,-0.194509585159686,-0.639989489848684,-0.121089462504132,-0.50237402579594,-0.127540063715663,-0.959864694932976,-0.930424871543862,-0.997303779139603,-0.932863716269122,1.04763161819681,-1.03709006028815,0.706604601696192,-1.03350116283852,-0.815350624755369,-0.473358868700959
imgseg_point_0428,imgseg,multiclass,WINDOW,0.00230708351680637,anomaly,1.27591243728815,-1.03363492636466,-0.356970027078398,-0.194509585159686,-0.145962365952888,-0.102102416804746,-0.163816145547183,-0.106784098596307,-0.760982907952374,-0.762347504152387,-0.72672109648266,-0.792312547438634,0.606393328836652,-0.395578117452962,0.0621548216322999,-0.759100108314668,0.666855207509643,-0.389785428017381
imgseg_point_0429,imgseg,multiclass,WINDOW,0.000493138118089042,anomaly,0.67281359887116,0.375456474046926,-0.356970027078398,-0.194509585159686,-0.701742859030746,-0.127308162964431,-0.671652952070224,-0.140171388924333,-0.970536400371395,-0.93676741376343,-1.01517244824934,-0.938974636390021,1.09559230764075,-1.09386103211705,0.754697872999724,-1.05162198860056,-1.86980012037338,0.88194247327746
imgseg_point_0430,imgseg,multiclass,WINDOW,0.00121173133585899,anomaly,1.22108527015934,0.340664093789849,-0.356970027078398,-0.194509585159686,-0.660573937597233,-0.12346989739707,-0.548541010221685,-0.137244536359707,-0.953073608463337,-0.930424871543862,-0.974329776654912,-0.938974636390021,0.980486656428457,-0.923548131958519,0.581562110157868,-1.010202958953,2.02355176236957,-0.403822639223014
imgseg_point_0431,imgseg,multiclass,WINDOW,0.00530333768549868,anomaly,0.837295100257613,-1.93823681304865,-0.356970027078398,-0.194509585159686,-0.537067243695538,-0.12123933387674,-0.0253152310502131,-0.106736034881346,-0.806580202445746,-0.825772926348065,-0.754800427747505,-0.841199912255705,0.481695541462153,-0.316098791636339,0.0525361777597392,-0.787575685664039,1.14059519266545,-0.449792981980489
imgseg_point_0432,imgseg,multiclass,WINDOW,0.00182679671755925,anomaly,0.864708683822022,-0.616126363279749,-0.356970027078398,-0.194509585159686,-0.454729360071286,-0.116796641291409,-0.579319013688942,-0.135101932394361,-0.778445694621595,-0.790888944425856,-0.73437908965289,-0.810645303401468,0.520064094743893,-0.344484246894465,0.0621548216322999,-0.766866168510441,0.836657883391669,-0.435421021447601
imgseg_point_0433,imgseg,multiclass,WINDOW,0.00563958823200614,anomaly,0.796174724910999,-0.563937792894135,-0.356970027078398,-0.194509585159686,0.286311210911138,-0.107363951787531,-0.533152051423348,-0.130858205284355,-0.592175913395837,-0.622811570755264,-0.532718396070819,-0.627317716273983,0.203523584125313,-0.0890149451958498,-0.0532689914063103,-0.562359707004589,0.218518598467646,-0.495405538341213
imgseg_point_0434,imgseg,multiclass,WINDOW,0.00610373577772836,anomaly,0.412384555009275,-0.964050165850512,-0.356970027078398,-0.194509585159686,0.57449358313648,-0.0428663298477797,-0.625485970414498,-0.135429347514915,-0.910386784090242,-0.876513259537977,-0.948803109780144,-0.887031817287319,1.04763161819681,-1.00302748332208,0.648892686520098,-0.984316068335554,-1.36285327022252,-0.322426525161152
imgseg_point_0435,imgseg,multiclass,WINDOW,0.00572441946694964,anomaly,0.480918513920297,-1.43374729932104,-0.356970027078398,-0.194509585159686,-0.392976013120439,-0.109254031997158,-0.610096970065879,-0.137244537379915,-0.952103454375997,-0.920911056787439,-0.987093112389696,-0.929808255933681,1.05722375867547,-1.0143816756441,0.658511330392659,-1.02314640659154,0.482433117157905,-0.31205104320973
